"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
36205724,723003,"Gobiomorphus cotidianus","Common bully",226931,545,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36197428,723003,"Gobiomorphus huttoni","Redfin bully",587584,8049,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36197848,723004,"Anguilla australis","Shortfin eel",7940,4679,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204051,723004,"Salmo trutta","Brown trout",8032,160,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204951,723004,"Gambusia affinis","Mosquitofish",33528,19,"species","Fish","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Gambusia"
36205416,723004,"Galaxias","Galaxiids",51242,721,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36197832,723004,"Anguilla dieffenbachii","Longfin eel",61127,2701,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204041,723004,"Galaxias maculatus","Inanga",61620,5755,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204042,723004,"Gobiomorphus","Bullies",86236,1229,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204948,723004,"Galaxias argenteus","Giant kokopu",89553,15,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205420,723004,"Galaxias fasciatus","Banded kokopu",89555,81,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205414,723004,"Retropinna","Smelt",89572,622,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36197883,723004,"Arripis","Kahawai",163128,7,"genus","Fish","Chordata","Actinopteri","Scombriformes","Arripidae","Arripis"
36204045,723004,"Retropinna retropinna","Common smelt",170203,345,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205733,723004,"Gobiomorphus cotidianus","Common bully",226931,155,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204036,723004,"Arripis trutta","Kahawai",270544,3918,"species","Fish","Chordata","Actinopteri","Scombriformes","Arripidae","Arripis"
36204944,723004,"Gobiomorphus huttoni","Redfin bully",587584,6531,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205436,723004,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,106,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204113,723005,"Anguilla australis","Shortfin eel",7940,5469,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205447,723005,"Salmo trutta","Brown trout",8032,182,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204158,723005,"Galaxias","Galaxiids",51242,378,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204116,723005,"Anguilla dieffenbachii","Longfin eel",61127,2107,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204114,723005,"Galaxias maculatus","Inanga",61620,4089,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204115,723005,"Gobiomorphus","Bullies",86236,1082,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204129,723005,"Galaxias fasciatus","Banded kokopu",89555,78,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205444,723005,"Retropinna","Smelt",89572,278,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204128,723005,"Retropinna retropinna","Common smelt",170203,256,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205736,723005,"Gobiomorphus cotidianus","Common bully",226931,130,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204971,723005,"Gobiomorphus huttoni","Redfin bully",587584,3666,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204160,723005,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,68,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36198144,723006,"Anguilla australis","Shortfin eel",7940,3936,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204219,723006,"Galaxias","Galaxiids",51242,168,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36198132,723006,"Anguilla dieffenbachii","Longfin eel",61127,1761,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204182,723006,"Galaxias maculatus","Inanga",61620,2671,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204179,723006,"Gobiomorphus","Bullies",86236,827,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204185,723006,"Galaxias fasciatus","Banded kokopu",89555,136,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205464,723006,"Retropinna","Smelt",89572,152,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204184,723006,"Retropinna retropinna","Common smelt",170203,299,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205739,723006,"Gobiomorphus cotidianus","Common bully",226931,368,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204180,723006,"Arripis trutta","Kahawai",270544,627,"species","Fish","Chordata","Actinopteri","Scombriformes","Arripidae","Arripis"
36204997,723006,"Gobiomorphus huttoni","Redfin bully",587584,3779,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205460,723006,"Gobiomorphus cotidianus/basalis/dinae","Common/Cran/Dinahs bully",10000038,471,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204235,723011,"Anguilla australis","Shortfin eel",7940,2038,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205012,723011,"Oncorhynchus","Salmon/Trout",8016,605,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204238,723011,"Oncorhynchus mykiss","Rainbow trout",8022,1180,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204269,723011,"Anguilla dieffenbachii","Longfin eel",61127,52,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204240,723011,"Galaxias divergens","Dwarf galaxias",173241,277,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204280,723012,"Anguilla australis","Shortfin eel",7940,1887,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205025,723012,"Oncorhynchus","Salmon/Trout",8016,600,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204279,723012,"Oncorhynchus mykiss","Rainbow trout",8022,1344,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204288,723012,"Salmo trutta","Brown trout",8032,377,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204294,723012,"Anguilla dieffenbachii","Longfin eel",61127,509,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204337,723013,"Anguilla australis","Shortfin eel",7940,2093,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205045,723013,"Oncorhynchus","Salmon/Trout",8016,1134,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204341,723013,"Oncorhynchus mykiss","Rainbow trout",8022,993,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204338,723013,"Salmo trutta","Brown trout",8032,216,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204340,723013,"Gambusia affinis","Mosquitofish",33528,184,"species","Fish","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Gambusia"
36204367,723013,"Anguilla dieffenbachii","Longfin eel",61127,843,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204384,723014,"Anguilla australis","Shortfin eel",7940,1106,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205059,723014,"Oncorhynchus","Salmon/Trout",8016,1365,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204382,723014,"Oncorhynchus mykiss","Rainbow trout",8022,1889,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204389,723014,"Salmo trutta","Brown trout",8032,542,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204393,723014,"Anguilla dieffenbachii","Longfin eel",61127,563,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204420,723015,"Anguilla australis","Shortfin eel",7940,1941,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205072,723015,"Oncorhynchus","Salmon/Trout",8016,2539,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204422,723015,"Oncorhynchus mykiss","Rainbow trout",8022,1186,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36200057,723015,"Salmo","Trout",8028,9,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36205488,723015,"Salmo trutta","Brown trout",8032,29,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36205487,723015,"Galaxias","Galaxiids",51242,59,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36200072,723015,"Anguilla dieffenbachii","Longfin eel",61127,297,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204456,723016,"Anguilla","Eels",7935,397,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204455,723016,"Anguilla australis","Shortfin eel",7940,1331,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205090,723016,"Oncorhynchus","Salmon/Trout",8016,1147,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36204452,723016,"Oncorhynchus mykiss","Rainbow trout",8022,1514,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36205102,723016,"Salmo trutta","Brown trout",8032,128,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204479,723016,"Anguilla dieffenbachii","Longfin eel",61127,326,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205107,723021,"Anguilla dieffenbachii","Longfin eel",61127,130,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36200463,723022,"Anguilla dieffenbachii","Longfin eel",61127,53,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36200783,723023,"Anguilla dieffenbachii","Longfin eel",61127,727,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205130,723024,"Anguilla dieffenbachii","Longfin eel",61127,93,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205136,723026,"Anguilla dieffenbachii","Longfin eel",61127,257,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36201954,723031,"Anguilla australis","Shortfin eel",7940,1258,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204550,723031,"Anguilla reinhardtii","Speckled longfin eel",48165,19,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205171,723031,"Galaxias","Galaxiids",51242,345,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36201634,723031,"Anguilla dieffenbachii","Longfin eel",61127,3114,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204544,723031,"Galaxias maculatus","Inanga",61620,2209,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204541,723031,"Gobiomorphus","Bullies",86236,1978,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205148,723031,"Galaxias argenteus","Giant kokopu",89553,558,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205154,723031,"Galaxias fasciatus","Banded kokopu",89555,240,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205707,723031,"Galaxias postvectis","Shortjaw kokopu",89561,5,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205495,723031,"Retropinna","Smelt",89572,4665,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36201958,723031,"Retropinna retropinna","Common smelt",170203,5589,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205507,723031,"Cheimarrichthys","Torrentfishes",206138,73,"genus","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36204545,723031,"Cheimarrichthys fosteri","Torrentfish",206139,387,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36201703,723031,"Gobiomorphus huttoni","Redfin bully",587584,10131,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204562,723031,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,67,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204622,723032,"Anguilla","Eels",7935,51,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204584,723032,"Anguilla australis","Shortfin eel",7940,1434,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205190,723032,"Engraulis","Anchovy",42891,107,"genus","Fish","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis"
36204614,723032,"Galaxias","Galaxiids",51242,728,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36202281,723032,"Anguilla dieffenbachii","Longfin eel",61127,3723,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204583,723032,"Galaxias maculatus","Inanga",61620,3356,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204581,723032,"Gobiomorphus","Bullies",86236,2167,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205194,723032,"Galaxias argenteus","Giant kokopu",89553,229,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204585,723032,"Galaxias fasciatus","Banded kokopu",89555,846,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205522,723032,"Retropinna","Smelt",89572,4551,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36202338,723032,"Retropinna retropinna","Common smelt",170203,6880,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205533,723032,"Cheimarrichthys","Torrentfishes",206138,57,"genus","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36204608,723032,"Cheimarrichthys fosteri","Torrentfish",206139,435,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36202352,723032,"Gobiomorphus huttoni","Redfin bully",587584,8662,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204604,723032,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,334,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204672,723033,"Anguilla","Eels",7935,263,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205234,723033,"Anguilla australis","Shortfin eel",7940,313,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204644,723033,"Galaxias","Galaxiids",51242,776,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204642,723033,"Anguilla dieffenbachii","Longfin eel",61127,2564,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204641,723033,"Galaxias maculatus","Inanga",61620,3722,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204640,723033,"Gobiomorphus","Bullies",86236,2158,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205236,723033,"Galaxias argenteus","Giant kokopu",89553,302,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204646,723033,"Galaxias fasciatus","Banded kokopu",89555,176,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205552,723033,"Retropinna","Smelt",89572,4982,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204639,723033,"Retropinna retropinna","Common smelt",170203,5268,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204648,723033,"Gobiomorphus gobioides","Giant bully",587583,284,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205219,723033,"Gobiomorphus huttoni","Redfin bully",587584,7512,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204671,723033,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,93,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204696,723034,"Anguilla australis","Shortfin eel",7940,691,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205579,723034,"Galaxias","Galaxiids",51242,277,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36202660,723034,"Anguilla dieffenbachii","Longfin eel",61127,3181,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204692,723034,"Galaxias maculatus","Inanga",61620,2629,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204691,723034,"Gobiomorphus","Bullies",86236,1758,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205252,723034,"Galaxias fasciatus","Banded kokopu",89555,533,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205592,723034,"Galaxias postvectis","Shortjaw kokopu",89561,66,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205573,723034,"Retropinna","Smelt",89572,4082,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204689,723034,"Retropinna retropinna","Common smelt",170203,7002,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36205267,723034,"Gobiomorphus gobioides","Giant bully",587583,414,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36202696,723034,"Gobiomorphus huttoni","Redfin bully",587584,6587,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204715,723034,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,68,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204735,723035,"Anguilla australis","Shortfin eel",7940,241,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36202990,723035,"Anguilla dieffenbachii","Longfin eel",61127,815,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204737,723035,"Galaxias maculatus","Inanga",61620,359,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204733,723035,"Gobiomorphus","Bullies",86236,743,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205598,723035,"Galaxias argenteus","Giant kokopu",89553,80,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205272,723035,"Galaxias fasciatus","Banded kokopu",89555,222,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205594,723035,"Retropinna","Smelt",89572,1021,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204731,723035,"Retropinna retropinna","Common smelt",170203,1506,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204750,723035,"Cheimarrichthys fosteri","Torrentfish",206139,161,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36205271,723035,"Gobiomorphus huttoni","Redfin bully",587584,1655,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36203215,723036,"Anguilla australis","Shortfin eel",7940,103,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205611,723036,"Galaxias","Galaxiids",51242,48,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36203177,723036,"Anguilla dieffenbachii","Longfin eel",61127,968,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36204763,723036,"Galaxias maculatus","Inanga",61620,1194,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204758,723036,"Gobiomorphus","Bullies",86236,448,"genus","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204777,723036,"Galaxias fasciatus","Banded kokopu",89555,132,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36204759,723036,"Retropinna","Smelt",89572,1660,"genus","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36204757,723036,"Retropinna retropinna","Common smelt",170203,4340,"species","Fish","Chordata","Actinopteri","Osmeriformes","Retropinnidae","Retropinna"
36203139,723036,"Cheimarrichthys fosteri","Torrentfish",206139,5,"species","Fish","Chordata","Actinopteri","Uranoscopiformes","Cheimarrichthyidae","Cheimarrichthys"
36205283,723036,"Gobiomorphus huttoni","Redfin bully",587584,1857,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36204794,723041,"Anguilla australis","Shortfin eel",7940,197,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205300,723041,"Oncorhynchus","Salmon/Trout",8016,844,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36203517,723041,"Oncorhynchus mykiss","Rainbow trout",8022,1160,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36203402,723041,"Salmo","Trout",8028,39,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204788,723041,"Salmo trutta","Brown trout",8032,3709,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36203440,723041,"Anguilla dieffenbachii","Longfin eel",61127,16,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205623,723041,"Galaxias argenteus","Giant kokopu",89553,64,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36205767,723041,"Gobiomorphus huttoni","Redfin bully",587584,76,"species","Fish","Chordata","Actinopteri","Gobiiformes","Eleotridae","Gobiomorphus"
36205313,723042,"Anguilla australis","Shortfin eel",7940,237,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36205309,723042,"Oncorhynchus","Salmon/Trout",8016,808,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36203686,723042,"Oncorhynchus mykiss","Rainbow trout",8022,1383,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36203654,723042,"Salmo","Trout",8028,17,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204824,723042,"Salmo trutta","Brown trout",8032,4246,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36204840,723042,"Anguilla dieffenbachii","Longfin eel",61127,543,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36253684,723043,"Anguilla australis","Shortfin eel",7940,124,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255653,723043,"Oncorhynchus","Salmon/Trout",8016,991,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253676,723043,"Oncorhynchus mykiss","Rainbow trout",8022,1177,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36242694,723043,"Salmo","Trout",8028,13,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253675,723043,"Salmo trutta","Brown trout",8032,2701,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253697,723043,"Anguilla dieffenbachii","Longfin eel",61127,816,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256413,723043,"Galaxias argenteus","Giant kokopu",89553,132,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36255669,723044,"Oncorhynchus","Salmon/Trout",8016,784,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253721,723044,"Oncorhynchus mykiss","Rainbow trout",8022,1375,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36242742,723044,"Salmo","Trout",8028,7,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253720,723044,"Salmo trutta","Brown trout",8032,2662,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253725,723044,"Anguilla dieffenbachii","Longfin eel",61127,167,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36253743,723044,"Galaxias argenteus/postvectis","Giant or shortjaw kokopu",10000004,88,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
36253771,723045,"Anguilla australis","Shortfin eel",7940,40,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36255682,723045,"Oncorhynchus","Salmon/Trout",8016,693,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253764,723045,"Oncorhynchus mykiss","Rainbow trout",8022,1154,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus"
36253766,723045,"Salmo trutta","Brown trout",8032,1938,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
36253767,723045,"Anguilla dieffenbachii","Longfin eel",61127,198,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
36256426,723045,"Galaxias argenteus","Giant kokopu",89553,103,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
